2770.183546;3540.367092
3770.183546;3540.367092
516.7636315;516.7636315
516.7636315;516.7636315
5.531904632;55.531904632
0.110638093;55.10638093
1.789843803;17.89843803
1.789843803;17.89843803
1.839071529;10.39071529
1.839071529;10.39071529
0.108434751;0.071566936
0.108434751;0.071566936
0.440440195;0.290690529
0.440440195;0.290690529
0.764710735;0.504709085
0.764710735;0.504709085
0.104840522;0.069194745
0.104840522;0.069194745
0.040847518;0.026959362
0.235939794;0.155720264
0.399084885;0.263396024
0.383973915;0.253422784
0.217111598;0.143293655
0.047213681;0.031161029
0.032251646;0.021286086
0.00140755;0.000928983
0.010255269;0.006768478
0.052230869;0.034472374
0.113615504;0.074986233
0.177248122;0.116983761
0.226761913;0.149662863
0.250332381;0.165219371
0.243108067;0.160451324
0.207854641;0.137184063
0.153785603;0.101498498
0.093972061;0.06202156
0.042025695;0.027736959
0.008871763;0.005855364
0.000355968;0.000234939
0.016189125;0.010684823
0.050392252;0.033258886
0.093046533;0.061410712
0.132861192;0.087688387
0.159910923;0.105541209
0.167892983;0.110809369
0.155403445;0.102566274
0.125989511;0.083153077
0.087034235;0.057442595
0.047799932;0.031547955
0.01713557;0.011309476
0.001404968;0.000927279
0.003111243;0.00205342
0.020504685;0.013533092
0.048215455;0.0318222
0.078709626;0.051948353
0.104183629;0.068761195
0.118428257;0.07816265
0.118223633;0.078027598
0.103958425;0.068612561
0.079364247;0.052380403
0.050470107;0.033310271
0.024060936;0.015880218
0.006028178;0.003978597
8.09E-06;5.34E-06
0.006617432;0.004367505
0.023440889;0.015470987
0.045739957;0.030188372
0.067683268;0.044670957
0.08378366;0.055297216
0.090191737;0.059526546
0.085544617;0.056459447
0.07118682;0.046983301
0.050736895;0.033486351
0.02912984;0.019225694
0.011384628;0.007513854
0.001401359;0.000924897
0.001073363;0.00070842
0.009913333;0.0065428
0.025262453;0.016673219
0.043010014;0.028386609
0.058632284;0.038697307
0.068290594;0.045071792
0.069724363;0.04601808
0.062733533;0.041404132
0.049150412;0.032439272
0.032326388;0.021335416
0.016273802;0.010740709
0.004680481;0.003089117
3.71E-05;0.000024486
0.003081969;0.0020341
0.012685099;0.008372165
0.026183706;0.017281246
0.04007358;0.026448563
0.05087849;0.033579803
0.055983476;0.036949094
0.054233694;0.035794238
0.046163159;0.030467685
0.033810848;0.02231516
0.020181743;0.01331995
0.00849357;0.005605756
0.00139673;0.000921842
0.000355339;0.000234524
0.005332729;0.003519601
0.014847236;0.009799176
0.026373341;0.017406405
0.036981156;0.024407563
0.044053435;0.029075267
0.045905589;0.030297689
0.042162788;0.02782744
0.033810867;0.022315172
0.022918576;0.01512626
0.012107634;0.007991038
0.003905348;0.00257753
0.000138828;9.16E-05
0.001515184;0.001000021
0.007483282;0.004938966
0.016402255;0.010825488
0.025967521;0.017138564
0.033784593;0.022297831
0.037948507;0.025046015
0.037489306;0.024742942
0.032580085;0.021502856
0.024464031;0.01614626
0.015125688;0.009982954
0.006792479;0.004483036
0.001391089;0.000918119
9.08E-05;0.000059928
0.003041355;0.002007294
0.009363709;0.006180048
0.017388683;0.011476531
0.025080185;0.016552922
0.030535883;0.020153683
0.032442816;0.021412259
0.030379281;0.020050325
0.024894103;0.016430108
0.017349801;0.011450869
0.00957337;0.006318424
0.003403658;0.002246414
0.000247048;0.000163052
0.000748398;0.000493943
0.0046538;0.003071508
0.010893597;0.007189774
0.035720653;0.023575631
0.047619714;0.031429011
0.054571953;0.036017489
0.054930841;0.036254355
0.048683879;0.03213136
0.037417481;0.024695537
0.023896488;0.015771682
0.011368732;0.007503363
0.00276889;0.001827467
1.62E-05;0.000010692
0.003573387;0.002358435
0.012367705;0.008162685
0.024084561;0.01589581
0.035754904;0.023598237
0.044487688;0.029361874
0.04816731;0.031790425
0.045948285;0.030325868
0.038432052;0.025365154
0.027490099;0.018143465
0.01578382;0.010417321
0.006103679;0.004028428
0.000691277;0.000456243
0.000708587;0.000467667
0.005979533;0.003946492
0.015060673;0.009940044
0.02561698;0.016907207
0.035005497;0.023103628
0.040921406;0.027008128
0.04194897;0.02768632
0.037886053;0.025004795
0.029768335;0.019647101
0.019593493;0.012931705
0.009818108;0.006479951
0.002753623;0.001817391
9.49E-06;6.26E-06
0.002117344;0.001397447
0.008423496;0.005559507
0.017270555;0.011398566
0.026418475;0.017436194
0.033598471;0.022174991
