1770.183546;1770.183546
1770.183546;1770.183546
516.7636315;516.7636315
516.7636315;516.7636315
5.531904632;5.531904632
0.110638093;0.16595714
1.789843803;2.684765705
1.789843803;2.684765705
1.839071529;2.758607294
1.839071529;2.758607294
0.108434751;0.162652127
0.108434751;0.162652127
0.440440195;0.660660293
0.440440195;0.660660293
0.764710735;1.147066103
0.764710735;1.147066103
0.104840522;0.157260783
0.104840522;0.157260783
0.040847518;0.061271277
0.235939794;0.353909691
0.399084885;0.598627328
0.383973915;0.575960873
0.217111598;0.325667397
0.047213681;0.070820522
0.032251646;0.048377469
0.00140755;0.002111325
0.010255269;0.015382904
0.052230869;0.078346304
0.113615504;0.170423256
0.177248122;0.265872183
0.226761913;0.34014287
0.250332381;0.375498572
0.243108067;0.364662101
0.207854641;0.311781962
0.153785603;0.230678405
0.093972061;0.140958092
0.042025695;0.063038543
0.008871763;0.013307645
0.000355968;0.000533952
0.016189125;0.024283688
0.050392252;0.075588378
0.093046533;0.1395698
0.132861192;0.199291788
0.159910923;0.239866385
0.167892983;0.251839475
0.155403445;0.233105168
0.125989511;0.188984267
0.087034235;0.130551353
0.047799932;0.071699898
0.01713557;0.025703355
0.001404968;0.002107452
0.003111243;0.004666865
0.020504685;0.030757028
0.048215455;0.072323183
0.078709626;0.118064439
0.104183629;0.156275444
0.118428257;0.177642386
0.118223633;0.17733545
0.103958425;0.155937638
0.079364247;0.119046371
0.050470107;0.075705161
0.024060936;0.036091404
0.006028178;0.009042267
8.09E-06;0.000012135
0.006617432;0.009926148
0.023440889;0.035161334
0.045739957;0.068609936
0.067683268;0.101524902
0.08378366;0.12567549
0.090191737;0.135287606
0.085544617;0.128316926
0.07118682;0.10678023
0.050736895;0.076105343
0.02912984;0.04369476
0.011384628;0.017076942
0.001401359;0.002102039
0.001073363;0.001610045
0.009913333;0.01487
0.025262453;0.03789368
0.043010014;0.064515021
0.058632284;0.087948426
0.068290594;0.102435891
0.069724363;0.104586545
0.062733533;0.0941003
0.049150412;0.073725618
0.032326388;0.048489582
0.016273802;0.024410703
0.004680481;0.007020722
3.71E-05;5.56E-05
0.003081969;0.004622954
0.012685099;0.019027649
0.026183706;0.039275559
0.04007358;0.06011037
0.05087849;0.076317735
0.055983476;0.083975214
0.054233694;0.081350541
0.046163159;0.069244739
0.033810848;0.050716272
0.020181743;0.030272615
0.00849357;0.012740355
0.00139673;0.002095095
0.000355339;0.000533009
0.005332729;0.007999094
0.014847236;0.022270854
0.026373341;0.039560012
0.036981156;0.055471734
0.044053435;0.066080153
0.045905589;0.068858384
0.042162788;0.063244182
0.033810867;0.050716301
0.022918576;0.034377864
0.012107634;0.018161451
0.003905348;0.005858022
0.000138828;0.000208242
0.001515184;0.002272776
0.007483282;0.011224923
0.016402255;0.024603383
0.025967521;0.038951282
0.033784593;0.05067689
0.037948507;0.056922761
0.037489306;0.056233959
0.032580085;0.048870128
0.024464031;0.036696047
0.015125688;0.022688532
0.006792479;0.010188719
0.001391089;0.002086634
9.08E-05;0.000136172
0.003041355;0.004562033
0.009363709;0.014045564
0.017388683;0.026083025
0.025080185;0.037620278
0.030535883;0.045803825
0.032442816;0.048664224
0.030379281;0.045568922
0.024894103;0.037341155
0.017349801;0.026024702
0.00957337;0.014360055
0.003403658;0.005105487
0.000247048;0.000370572
0.000748398;0.001122597
0.0046538;0.0069807
0.010893597;0.016340396
0.035720653;0.05358098
0.047619714;0.071429571
0.054571953;0.08185793
0.054930841;0.082396262
0.048683879;0.073025819
0.037417481;0.056126222
0.023896488;0.035844732
0.011368732;0.017053098
0.00276889;0.004153335
1.62E-05;0.0000243
0.003573387;0.005360081
0.012367705;0.018551558
0.024084561;0.036126842
0.035754904;0.053632356
0.044487688;0.066731532
0.04816731;0.072250965
0.045948285;0.068922428
0.038432052;0.057648078
0.027490099;0.041235149
0.01578382;0.02367573
0.006103679;0.009155519
0.000691277;0.001036916
0.000708587;0.001062881
0.005979533;0.0089693
0.015060673;0.02259101
0.02561698;0.03842547
0.035005497;0.052508246
0.040921406;0.061382109
0.04194897;0.062923455
0.037886053;0.05682908
0.029768335;0.044652503
0.019593493;0.02939024
0.009818108;0.014727162
0.002753623;0.004130435
9.49E-06;0.000014235
0.002117344;0.003176016
0.008423496;0.012635244
0.017270555;0.025905833
0.026418475;0.039627713
0.033598471;0.050397707
0.037063154;0.055594731
0.035999778;0.053999667
0.030709203;0.046063805
0.022511729;0.033767594
0.013407822;0.020111733
0.005580517;0.008370776
0.00086298;0.00129447
0.00030082;0.00045123
0.003913361;0.005870042
0.010707997;0.016061996
0.018939451;0.028409177
0.026546624;0.039819936
0.031657961;0.047486942
0.033041666;0.049562499
0.030392698;0.045589047
0.024389974;0.036584961
0.016514084;0.024771126
0.008673962;0.013010943
0.0027364;0.0041046
7.41E-05;0.000111208
0.001241707;0.001862561
0.005855331;0.008782997
0.012702415;0.019053623
0.020050054;0.030075081
0.026074337;0.039111506
0.029304283;0.043956425
0.028972556;0.043458834
0.025189527;0.037784291
0.01890153;0.028352295
0.025189527;0.037784291
0.028972556;0.043458834
0.029304283;0.043956425
0.026074337;0.039111506
0.020050054;0.030075081
0.012702415;0.019053623
0.005855331;0.008782997
0.001241707;0.001862561
7.41E-05;0.000111208
0.0027364;0.0041046
0.008673962;0.013010943
0.016514084;0.024771126
0.024389974;0.036584961
0.030392698;0.045589047
0.0495625;0.07434375
0.047486941;0.071230412
0.039819936;0.059729904
0.028409177;0.042613766
0.016061996;0.024092994
0.005870041;0.008805062
0.000451229;0.000676844
0.00129447;0.001941705
0.008370776;0.012556164
0.020111733;0.0301676
0.033767593;0.05065139
0.046063804;0.069095706
0.053999667;0.080999501
0.055594731;0.083392097
0.050397706;0.075596559
0.039627713;0.05944157
0.025905833;0.03885875
0.012635243;0.018952865
0.003176016;0.004764024
1.90E-05;0.0000285
0.005507245;0.008260868
0.019636216;0.029454324
0.039186986;0.058780479
0.059536671;0.089305007
0.075772105;0.113658158
0.08389794;0.12584691
0.081842812;0.122764218
0.070010994;0.105016491
0.05123396;0.07685094
0.001382555;0.002073833
0.012444974;0.018667461
0.082018739;0.123028109
0.048215455;0.072323183
0.078709626;0.118064439
0.104183629;0.156275444
0.118428257;0.177642386
0.118223633;0.17733545
0.103958425;0.155937638
0.079364247;0.119046371
0.050470107;0.075705161
0.024060936;0.036091404
0.006028178;0.009042267
1.62E-05;0.0000243
0.013234865;0.019852298
0.046881779;0.070322669
0.091479914;0.137219871
0.067683268;0.101524902
0.08378366;0.12567549
0.090191737;0.135287606
0.091674304;0.137511456
0.024215267;0.036322901
0.007810696;0.011716044
0.000277657;0.000416486
0.003030367;0.004545551
0.014966563;0.022449845
0.03280451;0.049206765
0.051935042;0.077902563
0.067569186;0.101353779
0.075897013;0.11384552
0.074978612;0.112467918
0.06516017;0.097740255
0.048928063;0.073392095
0.030251375;0.045377063
0.00339624;0.00509436
0.000695544;0.001043316
0.000181562;0.000272343
0.00608271;0.009124065
0.018727418;0.028091127
0.034777367;0.052166051
0.050160371;0.075240557
0.061071765;0.091607648
0.064885632;0.097328448
0.060758563;0.091137845
0.049788205;0.074682308
0.034699601;0.052049402
0.01914674;0.02872011
0.006807317;0.010210976
0.000494096;0.000741144
0.001496797;0.002245196
0.009307601;0.013961402
0.021787194;0.032680791
0.035720653;0.05358098
0.047619714;0.071429571
0.054571953;0.08185793
0.054930841;0.082396262
0.048683879;0.073025819
0.037417481;0.056126222
0.023896488;0.035844732
0.011368732;0.017053098
0.00276889;0.004153335
1.62E-05;0.0000243
0.003573387;0.005360081
0.012367705;0.018551558
0.024084561;0.036126842
0.035754904;0.053632356
0.044487688;0.066731532
0.04816731;0.072250965
0.045948285;0.068922428
0.038432052;0.057648078
0.027490099;0.041235149
0.01578382;0.02367573
0.006103679;0.009155519
0.000691277;0.001036916
0.000708587;0.001062881
0.005979533;0.0089693
0.015060673;0.02259101
0.02561698;0.03842547
0.087513743;0.131270615
0.102303515;0.153455273
0.104872426;0.157308639
0.094715131;0.142072697
0.074420839;0.111631259
0.048983732;0.073475598
0.124470513;0.18670577
0.094715131;0.142072697
0.104872426;0.157308639
0.102303515;0.153455273
0.087513743;0.131270615
0.064042451;0.096063677
0.001728193;0.00259229
0.015556217;0.023334326
0.028706559;0.043059839
0.067501637;0.101252456
0.110193476;0.165290214
0.14585708;0.21878562
0.16579956;0.24869934
0.165513087;0.248269631
0.145541795;0.218312693
0.111109946;0.166664919
0.070658149;0.105987224
0.03368531;0.050527965
0.008439449;0.012659174
0.000011331;1.70E-05
0.009264405;0.013896608
0.032817245;0.049225868
0.06403594;0.09605391
0.094756575;0.142134863
0.117297124;0.175945686
0.126268432;0.189402648
0.032086006;0.048129009
0.016950687;0.025426031
0.005467487;0.008201231
0.00019436;0.00029154
0.002121257;0.003181886
0.010476594;0.015714891
0.022963157;0.034444736
0.036354529;0.054531794
0.04729843;0.070947645
0.053127909;0.079691864
0.052485029;0.078727544
0.130320339;0.195480509
0.097856125;0.146784188
0.060502751;0.090754127
0.027169917;0.040754876
0.005564354;0.008346531
0.000363124;0.000544686
0.01216542;0.01824813
0.037454836;0.056182254
0.069554733;0.1043321
0.100320742;0.150481113
0.12214353;0.183215295
0.129771264;0.194656896
0.121517125;0.182275688
0.099576411;0.149364617
0.069399203;0.104098805
0.03829348;0.05744022
0.017018291;0.025527437
0.001235239;0.001852859
0.003741992;0.005612988
0.023269002;0.034903503
0.054467984;0.081701976
0.089301631;0.133952447
0.119049284;0.178573926
0.136429882;0.204644823
0.137327103;0.205990655
0.075981744;0.113972616
0.060974934;0.091462401
0.041285209;0.061927814
0.021684905;0.032527358
0.006841001;0.010261502
0.000185346;0.000278019
0.003104266;0.004656399
0.014638327;0.021957491
0.031756037;0.047634056
0.050125134;0.075187701
0.065185842;0.097778763
0.073260709;0.109891064
0.072431391;0.108647087
0.004038989;0.006058484
0.000866251;0.001299377
4.04E-05;6.07E-05
0.001730078;0.002595117
0.005489218;0.008233827
0.010371691;0.015557537
0.015166164;0.022749246
